CMDLINE /usr/bin/python3 main.py
MEM 81.855469 1750778329.1976
MEM 81.855469 1750778329.2983
MEM 81.855469 1750778329.3990
MEM 81.855469 1750778329.4997
MEM 81.855469 1750778329.6004
MEM 81.855469 1750778329.7012
MEM 81.855469 1750778329.8019
MEM 81.855469 1750778329.9027
MEM 81.855469 1750778330.0033
MEM 81.855469 1750778330.1040
MEM 81.855469 1750778330.2047
MEM 81.855469 1750778330.3054
MEM 81.855469 1750778330.4060
MEM 81.855469 1750778330.5067
MEM 81.855469 1750778330.6074
MEM 81.855469 1750778330.7080
MEM 81.855469 1750778330.8088
MEM 81.855469 1750778330.9094
MEM 81.855469 1750778331.0101
MEM 81.855469 1750778331.1109
MEM 81.855469 1750778331.2117
MEM 81.855469 1750778331.3123
MEM 81.855469 1750778331.4130
MEM 81.855469 1750778331.5137
MEM 81.855469 1750778331.6143
MEM 81.855469 1750778331.7151
MEM 81.855469 1750778331.8158
MEM 81.855469 1750778331.9166
MEM 81.855469 1750778332.0172
MEM 81.855469 1750778332.1180
MEM 81.855469 1750778332.2187
MEM 81.855469 1750778332.3194
MEM 81.855469 1750778332.4201
MEM 81.855469 1750778332.5209
MEM 81.855469 1750778332.6216
MEM 81.855469 1750778332.7222
MEM 81.855469 1750778332.8229
MEM 81.855469 1750778332.9235
MEM 81.855469 1750778333.0242
MEM 81.855469 1750778333.1250
MEM 81.855469 1750778333.2257
MEM 81.855469 1750778333.3263
MEM 81.855469 1750778333.4270
MEM 81.855469 1750778333.5277
MEM 81.855469 1750778333.6285
MEM 81.855469 1750778333.7291
MEM 81.855469 1750778333.8299
MEM 81.855469 1750778333.9306
MEM 81.855469 1750778334.0314
MEM 81.855469 1750778334.1321
MEM 81.855469 1750778334.2328
MEM 81.855469 1750778334.3335
MEM 81.855469 1750778334.4342
MEM 81.855469 1750778334.5350
MEM 81.855469 1750778334.6358
MEM 81.855469 1750778334.7365
MEM 81.855469 1750778334.8372
MEM 81.855469 1750778334.9380
MEM 81.855469 1750778335.0387
MEM 81.855469 1750778335.1394
MEM 81.855469 1750778335.2401
MEM 81.855469 1750778335.3408
MEM 81.855469 1750778335.4416
MEM 81.855469 1750778335.5422
MEM 81.855469 1750778335.6429
MEM 81.855469 1750778335.7436
MEM 81.855469 1750778335.8442
MEM 81.855469 1750778335.9448
MEM 81.855469 1750778336.0454
MEM 81.855469 1750778336.1462
MEM 81.855469 1750778336.2469
MEM 81.855469 1750778336.3477
MEM 81.855469 1750778336.4484
MEM 81.855469 1750778336.5490
MEM 81.855469 1750778336.6497
MEM 81.855469 1750778336.7504
MEM 81.855469 1750778336.8510
MEM 81.855469 1750778336.9518
MEM 81.855469 1750778337.0524
MEM 81.855469 1750778337.1531
MEM 81.855469 1750778337.2538
MEM 81.855469 1750778337.3545
MEM 81.855469 1750778337.4551
MEM 81.855469 1750778337.5559
MEM 81.855469 1750778337.6566
MEM 81.855469 1750778337.7573
MEM 81.855469 1750778337.8579
MEM 81.855469 1750778337.9586
MEM 81.855469 1750778338.0592
MEM 81.855469 1750778338.1599
MEM 81.855469 1750778338.2606
MEM 81.855469 1750778338.3612
MEM 81.855469 1750778338.4618
MEM 81.855469 1750778338.5626
MEM 81.855469 1750778338.6632
MEM 81.855469 1750778338.7640
MEM 81.855469 1750778338.8647
MEM 81.855469 1750778338.9654
MEM 81.855469 1750778339.0661
MEM 81.855469 1750778339.1668
MEM 81.855469 1750778339.2675
MEM 81.855469 1750778339.3681
MEM 81.855469 1750778339.4688
MEM 81.855469 1750778339.5695
MEM 81.855469 1750778339.6700
MEM 81.855469 1750778339.7707
MEM 81.855469 1750778339.8714
MEM 81.855469 1750778339.9721
MEM 81.855469 1750778340.0728
MEM 81.855469 1750778340.1735
MEM 81.855469 1750778340.2741
MEM 81.855469 1750778340.3748
MEM 81.855469 1750778340.4755
MEM 81.855469 1750778340.5762
MEM 81.855469 1750778340.6769
MEM 81.855469 1750778340.7776
MEM 81.855469 1750778340.8782
MEM 81.855469 1750778340.9790
MEM 81.855469 1750778341.0797
MEM 81.855469 1750778341.1805
MEM 81.855469 1750778341.2810
MEM 81.855469 1750778341.3814
MEM 81.855469 1750778341.4818
MEM 81.855469 1750778341.5824
MEM 81.855469 1750778341.6831
MEM 81.855469 1750778341.7838
MEM 81.855469 1750778341.8844
MEM 81.855469 1750778341.9852
MEM 81.855469 1750778342.0858
MEM 81.855469 1750778342.1865
MEM 81.855469 1750778342.2870
MEM 81.855469 1750778342.3874
MEM 81.855469 1750778342.4880
MEM 81.855469 1750778342.5887
MEM 81.855469 1750778342.6894
MEM 81.855469 1750778342.7901
MEM 81.855469 1750778342.8907
MEM 81.855469 1750778342.9913
MEM 81.855469 1750778343.0920
MEM 81.855469 1750778343.1926
MEM 81.855469 1750778343.2932
MEM 81.855469 1750778343.3939
MEM 81.855469 1750778343.4946
MEM 81.855469 1750778343.5952
MEM 81.855469 1750778343.6959
MEM 81.855469 1750778343.7965
MEM 81.855469 1750778343.8970
MEM 81.855469 1750778343.9978
MEM 81.855469 1750778344.0984
MEM 81.855469 1750778344.1991
MEM 81.855469 1750778344.2998
MEM 81.855469 1750778344.4001
MEM 81.855469 1750778344.5004
MEM 81.855469 1750778344.6008
MEM 81.855469 1750778344.7014
MEM 81.855469 1750778344.8020
MEM 81.855469 1750778344.9027
MEM 81.855469 1750778345.0033
MEM 81.855469 1750778345.1040
MEM 81.855469 1750778345.2047
MEM 81.855469 1750778345.3053
MEM 81.855469 1750778345.4060
MEM 81.855469 1750778345.5067
MEM 81.855469 1750778345.6074
MEM 81.855469 1750778345.7081
MEM 81.855469 1750778345.8088
MEM 81.855469 1750778345.9094
MEM 81.855469 1750778346.0101
MEM 81.855469 1750778346.1108
MEM 81.855469 1750778346.2116
MEM 81.855469 1750778346.3123
MEM 81.855469 1750778346.4129
MEM 81.855469 1750778346.5136
MEM 81.855469 1750778346.6143
MEM 81.855469 1750778346.7150
MEM 81.855469 1750778346.8158
MEM 81.855469 1750778346.9164
MEM 81.855469 1750778347.0171
MEM 81.855469 1750778347.1179
MEM 81.855469 1750778347.2185
MEM 81.855469 1750778347.3191
MEM 81.855469 1750778347.4199
MEM 81.855469 1750778347.5206
MEM 81.855469 1750778347.6212
MEM 81.855469 1750778347.7219
MEM 81.855469 1750778347.8226
MEM 81.855469 1750778347.9233
MEM 81.855469 1750778348.0240
MEM 81.855469 1750778348.1247
MEM 81.855469 1750778348.2254
MEM 81.855469 1750778348.3261
MEM 81.855469 1750778348.4268
MEM 81.855469 1750778348.5275
MEM 81.855469 1750778348.6282
MEM 81.855469 1750778348.7289
MEM 81.855469 1750778348.8298
MEM 81.855469 1750778348.9305
MEM 81.855469 1750778349.0312
MEM 81.855469 1750778349.1320
MEM 81.855469 1750778349.2327
MEM 81.855469 1750778349.3335
MEM 81.855469 1750778349.4341
MEM 81.855469 1750778349.5348
MEM 81.855469 1750778349.6356
MEM 81.855469 1750778349.7363
MEM 81.855469 1750778349.8370
MEM 81.855469 1750778349.9377
MEM 81.855469 1750778350.0384
MEM 81.855469 1750778350.1391
MEM 81.855469 1750778350.2398
MEM 81.855469 1750778350.3405
MEM 81.855469 1750778350.4412
MEM 81.855469 1750778350.5419
MEM 81.855469 1750778350.6426
MEM 81.855469 1750778350.7433
MEM 81.855469 1750778350.8440
MEM 81.855469 1750778350.9447
MEM 81.855469 1750778351.0454
MEM 81.855469 1750778351.1461
MEM 81.855469 1750778351.2468
MEM 81.855469 1750778351.3475
MEM 81.855469 1750778351.4482
MEM 81.855469 1750778351.5489
MEM 81.855469 1750778351.6497
MEM 81.855469 1750778351.7503
MEM 81.855469 1750778351.8510
MEM 81.855469 1750778351.9517
MEM 81.855469 1750778352.0524
MEM 81.855469 1750778352.1531
MEM 81.855469 1750778352.2538
MEM 81.855469 1750778352.3545
MEM 81.855469 1750778352.4550
MEM 81.855469 1750778352.5557
MEM 81.855469 1750778352.6564
MEM 81.855469 1750778352.7571
MEM 81.855469 1750778352.8578
MEM 81.855469 1750778352.9584
MEM 81.855469 1750778353.0590
MEM 81.855469 1750778353.1595
MEM 81.855469 1750778353.2602
MEM 81.855469 1750778353.3609
MEM 81.855469 1750778353.4617
MEM 81.855469 1750778353.5623
MEM 81.855469 1750778353.6630
MEM 81.855469 1750778353.7637
MEM 81.855469 1750778353.8643
MEM 81.855469 1750778353.9649
MEM 81.855469 1750778354.0656
MEM 81.855469 1750778354.1663
MEM 81.855469 1750778354.2670
MEM 81.855469 1750778354.3677
MEM 81.855469 1750778354.4684
MEM 81.855469 1750778354.5691
MEM 81.855469 1750778354.6698
MEM 81.855469 1750778354.7706
MEM 81.855469 1750778354.8712
MEM 81.855469 1750778354.9719
MEM 81.855469 1750778355.0727
MEM 81.855469 1750778355.1733
MEM 81.855469 1750778355.2740
MEM 81.855469 1750778355.3747
MEM 81.855469 1750778355.4754
MEM 81.855469 1750778355.5761
MEM 81.855469 1750778355.6768
MEM 81.855469 1750778355.7776
MEM 81.855469 1750778355.8782
MEM 81.855469 1750778355.9788
MEM 81.855469 1750778356.0794
MEM 81.855469 1750778356.1801
MEM 81.855469 1750778356.2807
MEM 81.855469 1750778356.3814
MEM 81.855469 1750778356.4821
MEM 81.855469 1750778356.5828
MEM 81.855469 1750778356.6834
MEM 81.855469 1750778356.7840
MEM 81.855469 1750778356.8847
MEM 81.855469 1750778356.9853
MEM 81.855469 1750778357.0860
MEM 81.855469 1750778357.1866
MEM 81.855469 1750778357.2872
MEM 81.855469 1750778357.3879
MEM 81.855469 1750778357.4886
MEM 81.855469 1750778357.5892
MEM 81.855469 1750778357.6898
MEM 81.855469 1750778357.7904
MEM 81.855469 1750778357.8911
MEM 81.855469 1750778357.9918
MEM 81.855469 1750778358.0925
MEM 81.855469 1750778358.1931
MEM 81.855469 1750778358.2938
MEM 81.855469 1750778358.3945
MEM 81.855469 1750778358.4952
MEM 81.855469 1750778358.5959
MEM 81.855469 1750778358.6966
MEM 81.855469 1750778358.7973
MEM 81.855469 1750778358.8979
MEM 81.855469 1750778358.9986
MEM 81.855469 1750778359.0992
MEM 81.855469 1750778359.1999
MEM 81.855469 1750778359.3006
MEM 81.855469 1750778359.4013
MEM 81.855469 1750778359.5020
MEM 81.855469 1750778359.6027
MEM 81.855469 1750778359.7034
MEM 81.855469 1750778359.8040
MEM 81.855469 1750778359.9048
MEM 81.855469 1750778360.0054
MEM 81.855469 1750778360.1062
MEM 81.855469 1750778360.2069
MEM 81.855469 1750778360.3076
MEM 81.855469 1750778360.4082
MEM 81.855469 1750778360.5089
MEM 81.855469 1750778360.6096
MEM 81.855469 1750778360.7102
MEM 81.855469 1750778360.8109
MEM 81.855469 1750778360.9115
MEM 81.855469 1750778361.0121
MEM 81.855469 1750778361.1128
MEM 81.855469 1750778361.2135
MEM 81.855469 1750778361.3142
MEM 81.855469 1750778361.4149
MEM 81.855469 1750778361.5156
MEM 81.855469 1750778361.6162
MEM 81.855469 1750778361.7169
MEM 81.855469 1750778361.8177
MEM 81.855469 1750778361.9184
MEM 81.855469 1750778362.0190
MEM 81.855469 1750778362.1198
MEM 81.855469 1750778362.2204
MEM 81.855469 1750778362.3211
MEM 81.855469 1750778362.4218
MEM 81.855469 1750778362.5225
MEM 81.855469 1750778362.6232
MEM 81.855469 1750778362.7239
MEM 81.855469 1750778362.8246
MEM 81.855469 1750778362.9254
MEM 81.855469 1750778363.0261
MEM 81.855469 1750778363.1268
MEM 81.855469 1750778363.2275
MEM 81.855469 1750778363.3280
MEM 81.855469 1750778363.4286
MEM 81.855469 1750778363.5292
MEM 81.855469 1750778363.6299
MEM 81.855469 1750778363.7306
MEM 81.855469 1750778363.8312
MEM 81.855469 1750778363.9319
MEM 81.855469 1750778364.0325
MEM 81.855469 1750778364.1329
MEM 81.855469 1750778364.2332
MEM 81.855469 1750778364.3338
MEM 81.855469 1750778364.4344
MEM 81.855469 1750778364.5351
MEM 81.855469 1750778364.6358
MEM 81.855469 1750778364.7365
MEM 81.855469 1750778364.8372
MEM 81.855469 1750778364.9378
MEM 81.855469 1750778365.0385
MEM 81.855469 1750778365.1392
MEM 81.855469 1750778365.2399
MEM 81.855469 1750778365.3408
MEM 81.855469 1750778365.4415
MEM 81.855469 1750778365.5421
MEM 81.855469 1750778365.6428
MEM 81.855469 1750778365.7434
MEM 81.855469 1750778365.8441
MEM 81.855469 1750778365.9447
MEM 81.855469 1750778366.0454
MEM 81.855469 1750778366.1461
MEM 81.855469 1750778366.2467
MEM 81.855469 1750778366.3472
MEM 81.855469 1750778366.4479
MEM 81.855469 1750778366.5485
MEM 81.855469 1750778366.6491
MEM 81.855469 1750778366.7500
MEM 81.855469 1750778366.8507
MEM 81.855469 1750778366.9513
MEM 81.855469 1750778367.0520
MEM 81.855469 1750778367.1527
MEM 81.855469 1750778367.2534
MEM 81.855469 1750778367.3541
MEM 81.855469 1750778367.4548
MEM 81.855469 1750778367.5555
MEM 81.855469 1750778367.6562
MEM 81.855469 1750778367.7569
MEM 81.855469 1750778367.8576
MEM 81.855469 1750778367.9584
MEM 81.855469 1750778368.0591
MEM 81.855469 1750778368.1598
MEM 81.855469 1750778368.2605
MEM 81.855469 1750778368.3612
MEM 81.855469 1750778368.4619
MEM 81.855469 1750778368.5627
MEM 81.855469 1750778368.6634
MEM 81.855469 1750778368.7641
MEM 81.855469 1750778368.8648
MEM 81.855469 1750778368.9655
MEM 81.855469 1750778369.0662
MEM 81.855469 1750778369.1669
MEM 81.855469 1750778369.2676
MEM 81.855469 1750778369.3683
MEM 81.855469 1750778369.4690
MEM 81.855469 1750778369.5697
MEM 81.855469 1750778369.6704
MEM 81.855469 1750778369.7711
MEM 81.855469 1750778369.8717
MEM 81.855469 1750778369.9724
MEM 81.855469 1750778370.0729
MEM 81.855469 1750778370.1737
MEM 81.855469 1750778370.2744
MEM 81.855469 1750778370.3750
MEM 81.855469 1750778370.4757
MEM 81.855469 1750778370.5764
MEM 81.855469 1750778370.6770
MEM 81.855469 1750778370.7777
MEM 81.855469 1750778370.8784
MEM 81.855469 1750778370.9791
MEM 81.855469 1750778371.0797
MEM 81.855469 1750778371.1803
MEM 81.855469 1750778371.2810
MEM 81.855469 1750778371.3818
MEM 81.855469 1750778371.4825
MEM 81.855469 1750778371.5830
MEM 81.855469 1750778371.6837
MEM 81.855469 1750778371.7844
MEM 81.855469 1750778371.8851
MEM 81.855469 1750778371.9858
MEM 81.855469 1750778372.0865
MEM 81.855469 1750778372.1871
MEM 81.855469 1750778372.2877
MEM 81.855469 1750778372.3885
MEM 81.855469 1750778372.4890
MEM 81.855469 1750778372.5897
MEM 81.855469 1750778372.6903
MEM 81.855469 1750778372.7910
MEM 81.855469 1750778372.8916
MEM 81.855469 1750778372.9922
MEM 81.855469 1750778373.0929
MEM 81.855469 1750778373.1936
MEM 81.855469 1750778373.2942
MEM 81.855469 1750778373.3950
MEM 81.855469 1750778373.4958
MEM 81.855469 1750778373.5965
MEM 81.855469 1750778373.6972
MEM 81.855469 1750778373.7979
MEM 81.855469 1750778373.8986
MEM 81.855469 1750778373.9992
MEM 81.855469 1750778374.0999
MEM 81.855469 1750778374.2007
MEM 81.855469 1750778374.3014
MEM 81.855469 1750778374.4021
MEM 81.855469 1750778374.5028
MEM 81.855469 1750778374.6034
MEM 81.855469 1750778374.7041
MEM 81.855469 1750778374.8048
MEM 81.855469 1750778374.9055
MEM 81.855469 1750778375.0060
MEM 81.855469 1750778375.1067
MEM 81.855469 1750778375.2072
MEM 81.855469 1750778375.3080
MEM 81.855469 1750778375.4086
MEM 81.855469 1750778375.5094
MEM 81.855469 1750778375.6101
MEM 81.855469 1750778375.7107
MEM 81.855469 1750778375.8113
MEM 81.855469 1750778375.9119
MEM 81.855469 1750778376.0126
MEM 81.855469 1750778376.1132
MEM 81.855469 1750778376.2139
MEM 81.855469 1750778376.3146
MEM 81.855469 1750778376.4152
MEM 81.855469 1750778376.5158
MEM 81.855469 1750778376.6164
MEM 81.855469 1750778376.7170
MEM 81.855469 1750778376.8177
MEM 81.855469 1750778376.9183
MEM 81.855469 1750778377.0190
MEM 81.855469 1750778377.1197
MEM 81.855469 1750778377.2205
MEM 81.855469 1750778377.3211
MEM 81.855469 1750778377.4217
MEM 81.855469 1750778377.5225
MEM 81.855469 1750778377.6230
MEM 81.855469 1750778377.7238
MEM 81.855469 1750778377.8245
MEM 81.855469 1750778377.9251
MEM 81.855469 1750778378.0257
MEM 81.855469 1750778378.1263
MEM 81.855469 1750778378.2269
MEM 81.855469 1750778378.3277
MEM 81.855469 1750778378.4284
MEM 81.855469 1750778378.5291
MEM 81.855469 1750778378.6297
MEM 81.855469 1750778378.7303
MEM 81.855469 1750778378.8309
MEM 81.855469 1750778378.9312
MEM 81.855469 1750778379.0316
MEM 81.855469 1750778379.1322
MEM 81.855469 1750778379.2329
MEM 81.855469 1750778379.3336
MEM 81.855469 1750778379.4343
MEM 81.855469 1750778379.5350
MEM 81.855469 1750778379.6357
MEM 81.855469 1750778379.7363
MEM 81.855469 1750778379.8370
MEM 81.855469 1750778379.9377
MEM 81.855469 1750778380.0383
MEM 81.855469 1750778380.1390
MEM 81.855469 1750778380.2397
MEM 81.855469 1750778380.3404
MEM 81.855469 1750778380.4411
MEM 81.855469 1750778380.5418
MEM 81.855469 1750778380.6425
MEM 81.855469 1750778380.7431
MEM 81.855469 1750778380.8438
MEM 81.855469 1750778380.9444
MEM 81.855469 1750778381.0451
MEM 81.855469 1750778381.1457
MEM 81.855469 1750778381.2463
MEM 81.855469 1750778381.3469
MEM 81.855469 1750778381.4476
MEM 81.855469 1750778381.5483
MEM 81.855469 1750778381.6490
MEM 81.855469 1750778381.7497
MEM 81.855469 1750778381.8505
MEM 81.855469 1750778381.9510
MEM 81.855469 1750778382.0517
MEM 81.855469 1750778382.1523
MEM 81.855469 1750778382.2531
MEM 81.855469 1750778382.3538
MEM 81.855469 1750778382.4545
MEM 81.855469 1750778382.5551
MEM 81.855469 1750778382.6558
MEM 81.855469 1750778382.7566
MEM 81.855469 1750778382.8573
MEM 81.855469 1750778382.9580
MEM 81.855469 1750778383.0587
MEM 81.855469 1750778383.1594
MEM 81.855469 1750778383.2601
MEM 81.855469 1750778383.3608
MEM 81.855469 1750778383.4615
MEM 81.855469 1750778383.5620
MEM 81.855469 1750778383.6627
MEM 81.855469 1750778383.7633
MEM 81.855469 1750778383.8641
MEM 81.855469 1750778383.9648
MEM 81.855469 1750778384.0655
MEM 81.855469 1750778384.1662
MEM 81.855469 1750778384.2668
MEM 81.855469 1750778384.3674
MEM 81.855469 1750778384.4680
MEM 81.855469 1750778384.5686
MEM 81.855469 1750778384.6692
MEM 81.855469 1750778384.7699
MEM 81.855469 1750778384.8706
MEM 81.855469 1750778384.9712
MEM 81.855469 1750778385.0719
MEM 81.855469 1750778385.1727
MEM 81.855469 1750778385.2734
MEM 81.855469 1750778385.3740
MEM 81.855469 1750778385.4747
MEM 81.855469 1750778385.5754
MEM 81.855469 1750778385.6761
MEM 81.855469 1750778385.7767
MEM 81.855469 1750778385.8771
MEM 81.855469 1750778385.9774
MEM 81.855469 1750778386.0777
MEM 81.855469 1750778386.1783
MEM 81.855469 1750778386.2789
MEM 81.855469 1750778386.3796
MEM 81.855469 1750778386.4802
MEM 81.855469 1750778386.5810
MEM 81.855469 1750778386.6817
MEM 81.855469 1750778386.7824
MEM 81.855469 1750778386.8831
MEM 81.855469 1750778386.9836
MEM 81.855469 1750778387.0839
MEM 81.855469 1750778387.1845
MEM 81.855469 1750778387.2851
MEM 81.855469 1750778387.3857
MEM 81.855469 1750778387.4863
MEM 81.855469 1750778387.5870
MEM 81.855469 1750778387.6877
MEM 81.855469 1750778387.7884
MEM 81.855469 1750778387.8891
MEM 81.855469 1750778387.9900
MEM 81.855469 1750778388.0908
MEM 81.855469 1750778388.1915
MEM 81.855469 1750778388.2918
MEM 81.855469 1750778388.3921
MEM 81.855469 1750778388.4925
MEM 81.855469 1750778388.5931
MEM 81.855469 1750778388.6938
MEM 81.855469 1750778388.7944
MEM 81.855469 1750778388.8950
MEM 81.855469 1750778388.9954
MEM 81.855469 1750778389.0957
MEM 81.855469 1750778389.1962
MEM 81.855469 1750778389.2969
MEM 81.855469 1750778389.3976
MEM 81.855469 1750778389.4981
MEM 81.855469 1750778389.5989
MEM 81.855469 1750778389.6993
MEM 81.855469 1750778389.7999
MEM 81.855469 1750778389.9006
MEM 81.855469 1750778390.0010
MEM 81.855469 1750778390.1012
MEM 81.855469 1750778390.2017
MEM 81.855469 1750778390.3019
MEM 81.855469 1750778390.4022
MEM 81.855469 1750778390.5026
MEM 81.855469 1750778390.6029
MEM 81.855469 1750778390.7032
MEM 81.855469 1750778390.8038
MEM 81.855469 1750778390.9043
MEM 81.855469 1750778391.0047
MEM 81.855469 1750778391.1053
MEM 81.855469 1750778391.2060
MEM 81.855469 1750778391.3068
MEM 81.855469 1750778391.4074
MEM 81.855469 1750778391.5081
MEM 81.855469 1750778391.6087
MEM 81.855469 1750778391.7093
MEM 81.855469 1750778391.8100
MEM 81.855469 1750778391.9108
MEM 81.855469 1750778392.0115
MEM 81.855469 1750778392.1120
MEM 81.855469 1750778392.2127
MEM 81.855469 1750778392.3133
MEM 81.855469 1750778392.4140
MEM 81.855469 1750778392.5146
MEM 81.855469 1750778392.6151
MEM 81.855469 1750778392.7158
MEM 81.855469 1750778392.8165
MEM 81.855469 1750778392.9173
MEM 81.855469 1750778393.0179
MEM 81.855469 1750778393.1184
MEM 81.855469 1750778393.2191
MEM 81.855469 1750778393.3198
MEM 81.855469 1750778393.4205
MEM 81.855469 1750778393.5212
MEM 81.855469 1750778393.6219
MEM 81.855469 1750778393.7226
MEM 81.855469 1750778393.8233
MEM 81.855469 1750778393.9240
MEM 81.855469 1750778394.0247
MEM 81.855469 1750778394.1254
MEM 81.855469 1750778394.2261
MEM 81.855469 1750778394.3268
MEM 81.855469 1750778394.4274
MEM 81.855469 1750778394.5280
MEM 81.855469 1750778394.6287
MEM 81.855469 1750778394.7294
MEM 81.855469 1750778394.8301
MEM 81.855469 1750778394.9308
MEM 81.855469 1750778395.0315
MEM 81.855469 1750778395.1321
MEM 81.855469 1750778395.2328
MEM 81.855469 1750778395.3337
MEM 81.855469 1750778395.4344
MEM 81.855469 1750778395.5350
MEM 81.855469 1750778395.6358
MEM 81.855469 1750778395.7362
MEM 81.855469 1750778395.8365
MEM 81.855469 1750778395.9368
MEM 81.855469 1750778396.0376
MEM 81.855469 1750778396.1381
MEM 81.855469 1750778396.2384
MEM 81.855469 1750778396.3389
MEM 81.855469 1750778396.4398
MEM 81.855469 1750778396.5406
MEM 81.855469 1750778396.6412
MEM 81.855469 1750778396.7419
MEM 81.855469 1750778396.8427
MEM 81.855469 1750778396.9432
MEM 81.855469 1750778397.0436
MEM 81.855469 1750778397.1443
MEM 81.855469 1750778397.2449
MEM 81.855469 1750778397.3457
MEM 81.855469 1750778397.4464
MEM 81.855469 1750778397.5470
MEM 81.855469 1750778397.6477
MEM 81.855469 1750778397.7481
